day,acc_id,amount_spent
10,101186,1.0561231396836477
12,101186,0.5010717562721306
19,101186,1.0561231396836477
26,101186,0.4893370547200901
14,96896,0.4189288454078469
24,8573,0.38372474075172536
1,40639,0.01173470155204053
4,40639,0.46586765161600907
25,40639,1.0526027292180355
13,103138,0.24396444526692262
14,84110,0.8261229892636534
8,45168,0.01173470155204053
15,45168,0.4189288454078469
5,91084,0.02346940310408106
7,91084,0.1173470155204053
11,91084,0.4693880620816212
17,91084,1.0056639230098734
19,91084,0.02346940310408106
9,114522,0.03520410465612159
24,114522,0.05867350776020265
17,12418,1.5454601944037378
18,12418,0.03520410465612159
22,12418,0.7040820931224319
23,12418,0.1173470155204053
28,12418,0.8801026164030398
17,9377,2.1122462793672954
23,9377,1.173470155204053
27,9377,1.173470155204053
1,104276,1.0561231396836477
14,104276,0.01173470155204053
17,104276,1.0561231396836477
23,104276,1.0561231396836477
24,104276,0.03520410465612159
21,82805,0.11617354536520125
17,48884,1.4046437757792514
19,48884,1.0561231396836477
23,48884,0.16428582172856743
26,48884,0.8801026164030398
1,68273,0.17602052328060797
10,68273,0.5280615698418238
18,68273,0.34852063609560374
5,79341,0.34852063609560374
13,121439,2.2342871755085167
1,61094,1.0561231396836477
4,61094,0.07040820931224318
6,61094,0.9857149303714046
18,61094,2.47250161701494
19,61094,0.11617354536520125
23,61094,0.5867350776020265
26,61094,0.5867350776020265
24,3232,0.34852063609560374
2,59243,0.01173470155204053
3,59243,0.07040820931224318
11,59243,0.11617354536520125
25,59243,0.11617354536520125
13,65346,0.34852063609560374
28,65314,0.34852063609560374
10,75400,1.0561231396836477
16,75400,0.03520410465612159
17,75400,1.0913272443397692
24,75400,0.3719900391996848
1,49673,2.1122462793672954
15,49673,0.01173470155204053
18,49673,1.7062256056666931
20,49673,0.1173470155204053
19,20702,0.34852063609560374
5,82352,0.34852063609560374
1,65847,0.17602052328060797
1,63637,5.5129627891486415
11,63637,0.11617354536520125
22,39510,0.03520410465612159
4,37800,1.0561231396836477
7,37800,2.1122462793672954
15,37800,0.3719900391996848
25,37800,2.147450384023417
19,92290,0.01173470155204053
25,43073,0.34852063609560374
4,66039,0.34852063609560374
22,66039,0.7040820931224319
3,124974,0.11617354536520125
6,124974,0.5280615698418238
28,124974,0.3719900391996848
16,60603,0.24396444526692262
21,60603,0.03520410465612159
28,11480,0.8801026164030398
1,118914,1.4281131788833326
4,118914,0.1173470155204053
21,93345,0.34852063609560374
5,107409,1.0561231396836477
6,107409,0.24396444526692262
15,107409,0.5280615698418238
18,107409,0.11617354536520125
19,107409,0.11617354536520125
23,107409,0.35204104656121593
11,38333,0.01173470155204053
10,56343,0.35204104656121593
1,53634,0.5867350776020265
4,53634,0.4189288454078469
18,78693,0.38372474075172536
26,78693,1.5841847095254715
28,78693,0.8801026164030398
6,91600,0.21122462793672955
2,13664,0.11617354536520125
15,13664,0.48112276363366174
22,13664,0.5867350776020265
23,13664,0.9857149303714046
1,127540,0.5280615698418238
15,127540,0.11617354536520125
17,127540,3.516890055146547
23,127540,2.346940310408106
2,48757,1.0561231396836477
11,48757,1.0561231396836477
14,48757,0.3719900391996848
19,48757,1.0561231396836477
3,85182,0.2323470907304025
4,85182,0.11617354536520125
28,85182,0.9305618330768141
2,84162,0.2346940310408106
6,84162,0.5280615698418238
9,84162,2.0007666146229104
18,84162,0.17602052328060797
21,84162,0.46586765161600907
22,84162,0.8261229892636534
28,84162,3.520410465612159
1,14679,0.5280615698418238
2,14679,0.16428582172856743
16,14679,0.1173470155204053
22,14679,0.1173470155204053
28,14679,0.3719900391996848
28,95549,0.34852063609560374
6,19700,0.17602052328060797
12,19700,1.3225008649149677
18,19700,0.01173470155204053
25,19700,0.4693880620816212
25,26065,0.01173470155204053
1,129379,1.0561231396836477
11,129379,0.5280615698418238
12,129379,1.3447967978638447
18,129379,0.5867350776020265
19,129379,0.5867350776020265
20,129379,1.173470155204053
11,71362,0.34852063609560374
15,89622,0.24396444526692262
16,89622,0.03520410465612159
19,63964,0.8261229892636534
13,122487,0.8801026164030398
14,122487,0.35204104656121593
27,122487,0.2346940310408106
28,122487,0.2346940310408106
2,59189,0.5280615698418238
10,59189,0.01173470155204053
12,34063,0.07040820931224318
16,34063,0.07040820931224318
28,116288,0.34852063609560374
27,113176,0.01173470155204053
22,85989,0.11617354536520125
1,66204,1.5841847095254715
3,66204,1.0561231396836477
8,66204,0.03520410465612159
15,66204,1.0913272443397692
23,66204,0.03520410465612159
7,8847,0.05867350776020265
11,8847,0.4189288454078469
21,8847,1.1147966474438504
11,31179,0.3719900391996848
13,31179,0.35204104656121593
17,17899,0.5280615698418238
17,350,5.8086772682600625
24,59355,0.34852063609560374
25,59355,0.5280615698418238
26,59355,0.01173470155204053
14,5249,0.5280615698418238
2,97721,1.0561231396836477
3,97721,0.1173470155204053
15,97721,0.03520410465612159
16,97721,0.03520410465612159
19,97721,0.8261229892636534
7,49251,0.8261229892636534
19,49251,0.01173470155204053
27,49251,0.03520410465612159
20,95749,1.991378853381278
21,95749,3.4030634500917536
24,95749,0.03520410465612159
27,95749,0.2346940310408106
26,121500,0.5280615698418238
28,121500,0.03520410465612159
17,34066,1.0561231396836477
1,63580,1.0561231396836477
9,63580,0.01173470155204053
18,63580,0.8026535861595723
3,116285,0.34852063609560374
25,116285,0.34852063609560374
26,116285,0.17602052328060797
1,122834,0.5280615698418238
4,122834,0.03520410465612159
14,122834,0.4189288454078469
27,104394,0.11617354536520125
2,104143,0.01173470155204053
9,104143,0.34852063609560374
2,33394,0.8261229892636534
1,606,1.0561231396836477
3,606,3.168369419050943
21,606,0.4071941438558064
26,606,1.0561231396836477
22,79125,0.442398248511928
1,96541,0.34852063609560374
9,217,0.07040820931224318
27,217,0.03520410465612159
23,85562,0.34852063609560374
6,33115,0.5280615698418238
10,33115,0.5984697791540671
20,33115,1.1265313489958908
28,33115,0.02346940310408106
13,121392,0.34852063609560374
22,121392,1.1617354536520126
8,28206,0.07040820931224318
9,28206,0.46586765161600907
13,28206,0.8801026164030398
24,28206,0.8143882877116128
1,55659,0.11617354536520125
2,55659,1.1147966474438504
4,55659,0.02346940310408106
7,55659,0.2323470907304025
9,55659,0.2323470907304025
10,55659,0.35204104656121593
13,55659,0.04693880620816212
14,55659,0.2323470907304025
16,55659,0.01173470155204053
19,55659,1.1687762745832369
23,55659,2.345766840252902
2,4239,1.0561231396836477
22,4239,0.34852063609560374
2,72162,0.4189288454078469
12,22556,0.03520410465612159
18,22556,4.224492558734591
19,22556,0.442398248511928
20,22556,1.0561231396836477
28,22556,0.1173470155204053
12,10540,0.01173470155204053
18,10540,0.35204104656121593
26,10540,0.34852063609560374
1,28423,1.0561231396836477
3,28423,0.01173470155204053
16,28423,0.01173470155204053
28,28423,0.11617354536520125
1,101503,2.1122462793672954
2,101503,1.0561231396836477
7,101503,1.0561231396836477
12,101503,0.07040820931224318
13,101503,0.05867350776020265
20,101503,0.8261229892636534
22,101503,0.8801026164030398
27,90950,0.11617354536520125
9,10498,0.35204104656121593
8,127557,0.8261229892636534
12,23896,0.34852063609560374
27,23896,0.01173470155204053
20,107857,0.8261229892636534
8,66165,0.3168369419050943
13,66165,0.03520410465612159
21,66165,0.17602052328060797
28,66165,0.8801026164030398
22,95098,0.01173470155204053
21,8888,0.34852063609560374
24,8888,0.01173470155204053
1,46864,1.0561231396836477
4,46864,0.10561231396836478
6,46864,1.173470155204053
7,46864,0.5867350776020265
18,46864,0.17602052328060797
19,46864,0.21122462793672955
20,46864,0.01173470155204053
25,46864,0.02346940310408106
26,46864,0.7122963842088602
10,86628,0.34852063609560374
26,86628,0.01173470155204053
10,102833,0.2346940310408106
12,102833,0.5280615698418238
22,102833,0.35204104656121593
23,102833,0.5867350776020265
25,102833,1.4046437757792514
25,55684,1.0021435125442613
5,33546,0.05867350776020265
1,29817,1.0561231396836477
2,29817,1.0561231396836477
3,29817,0.5280615698418238
11,29817,1.0561231396836477
17,29817,2.1122462793672954
18,29817,0.17602052328060797
19,29817,0.8801026164030398
20,29817,0.8261229892636534
26,29817,0.01173470155204053
28,29817,0.1173470155204053
1,123214,0.04693880620816212
5,123214,0.01173470155204053
28,123214,0.34852063609560374
25,104098,0.34852063609560374
27,74939,0.03520410465612159
2,29218,1.7602052328060795
4,29218,0.43066354695988746
11,29218,1.4081641862448637
2,82104,0.02346940310408106
7,82104,0.05867350776020265
12,82104,0.04693880620816212
17,82104,1.6897970234938364
21,82104,2.147450384023417
23,82104,0.2346940310408106
26,82104,0.01173470155204053
28,82104,1.2321436629642557
2,120884,0.4189288454078469
5,120884,1.0561231396836477
19,120884,2.1122462793672954
26,120884,0.01173470155204053
2,74634,1.0561231396836477
21,71777,0.39545944230376584
27,71777,1.0561231396836477
5,4220,1.615868403715981
15,4220,1.173470155204053
16,4220,0.1173470155204053
19,65824,0.34852063609560374
6,76492,0.5280615698418238
10,76492,0.35204104656121593
1,83009,0.46586765161600907
2,83009,0.03520410465612159
9,83009,0.10561231396836478
12,83009,0.03520410465612159
14,83009,0.07040820931224318
16,83009,0.1173470155204053
19,83009,0.07040820931224318
20,83009,0.10561231396836478
21,83009,0.04693880620816212
22,83009,0.07040820931224318
25,83009,0.07040820931224318
28,83009,0.8801026164030398
4,119398,0.46586765161600907
5,119398,0.03520410465612159
11,119398,0.05867350776020265
14,119398,0.1173470155204053
17,119398,5.280615698418239
26,119398,0.04693880620816212
2,101302,1.354184559105477
7,25990,0.34852063609560374
8,25990,0.5280615698418238
26,6560,1.4046437757792514
27,6560,0.35204104656121593
2,49316,0.5280615698418238
3,38867,0.46586765161600907
26,38867,0.5280615698418238
27,38867,0.1173470155204053
17,73189,0.34852063609560374
25,73189,0.35204104656121593
20,92345,0.03520410465612159
7,40057,0.2346940310408106
13,40057,0.35204104656121593
27,40057,0.11617354536520125
2,113343,0.01173470155204053
11,113343,0.07040820931224318
3,57366,0.24396444526692262
6,104283,0.34852063609560374
2,91096,0.4693880620816212
3,91096,0.1173470155204053
23,91096,0.35204104656121593
25,91096,0.3602553376476443
18,91028,0.4189288454078469
23,91028,1.0561231396836477
25,91028,0.9387761241632424
21,38885,0.11617354536520125
26,38885,1.0561231396836477
1,4397,1.0561231396836477
2,4397,1.0561231396836477
18,4397,0.01173470155204053
20,4397,2.1122462793672954
7,114747,1.4046437757792514
25,121314,3.4123338643178656
1,63778,0.34852063609560374
21,63778,0.01173470155204053
28,75458,0.17602052328060797
13,52321,0.5280615698418238
26,52321,1.0561231396836477
25,12771,0.34852063609560374
7,122031,0.1173470155204053
10,122031,0.11617354536520125
27,122031,0.6454085853622291
15,51934,0.24396444526692262
1,94612,2.1122462793672954
2,94612,0.34852063609560374
6,118095,0.34852063609560374
8,118095,0.11617354536520125
19,118095,0.01173470155204053
8,45880,0.24396444526692262
1,89906,2.1122462793672954
17,89906,3.168369419050943
20,89906,1.1699497447384408
22,47345,0.34852063609560374
1,45685,0.05867350776020265
3,45685,0.1173470155204053
4,45685,1.0561231396836477
8,45685,1.0561231396836477
17,45685,3.273981733019308
18,79291,0.01173470155204053
5,633,0.01173470155204053
7,633,0.4189288454078469
12,633,3.637757481132564
12,72001,0.03520410465612159
14,72001,0.01173470155204053
15,72001,0.03520410465612159
18,72001,0.8965311985758965
1,73808,1.1792201589645528
18,73808,0.5280615698418238
18,82019,5.280615698418239
2,58351,0.5280615698418238
27,58351,0.11617354536520125
26,37658,1.3235569880546514
1,121204,5.867350776020265
17,121204,0.8801026164030398
26,121204,0.17602052328060797
1,105770,1.1265313489958908
4,112803,0.34852063609560374
1,78844,0.03520410465612159
5,78844,0.2346940310408106
17,78844,5.280615698418239
10,38539,0.03520410465612159
19,38539,0.01173470155204053
20,38539,0.5245411593762117
1,102844,5.139799279793753
24,102844,0.34852063609560374
24,103557,0.34852063609560374
2,99077,0.5280615698418238
8,99077,0.03520410465612159
16,99077,0.03520410465612159
17,99077,0.03520410465612159
27,99077,0.03520410465612159
1,54993,1.173470155204053
12,54993,0.6219391822581481
17,54993,2.2882668026479034
27,54993,0.11617354536520125
26,25831,0.03520410465612159
2,44687,0.34852063609560374
24,44687,0.34852063609560374
6,94280,0.41071455432141857
7,94280,0.1173470155204053
14,94280,1.0561231396836477
16,94280,0.07040820931224318
24,94280,2.1122462793672954
25,94280,1.4081641862448637
26,94280,0.6571432869142697
3,13355,4.224492558734591
8,13355,0.17602052328060797
12,13355,0.7475004888649818
19,13355,0.01173470155204053
17,50299,0.5280615698418238
18,50299,0.04693880620816212
19,50299,1.173470155204053
9,16958,0.01173470155204053
1,129419,0.8765822059374276
17,129419,1.0561231396836477
11,19058,0.01173470155204053
21,19058,0.8261229892636534
26,65895,0.24396444526692262
6,55290,0.46586765161600907
9,51421,0.01173470155204053
19,51421,0.8261229892636534
27,51421,0.1173470155204053
16,107691,0.01173470155204053
17,107691,1.5219907912996569
25,107691,0.8214291086428371
1,1654,0.34852063609560374
6,1654,0.03520410465612159
16,1654,0.01173470155204053
17,1654,0.03520410465612159
14,94368,0.5280615698418238
3,65137,0.24396444526692262
1,108877,1.173470155204053
2,108877,0.7040820931224319
15,108877,0.17602052328060797
13,25768,0.3719900391996848
23,25768,0.01173470155204053
25,16662,0.8378576908156938
15,119411,0.5280615698418238
8,18549,0.01173470155204053
24,35610,0.3719900391996848
27,39501,0.03520410465612159
9,128753,0.03520410465612159
16,128753,0.03520410465612159
25,128753,0.01173470155204053
27,128753,0.34852063609560374
1,26902,2.1122462793672954
3,26902,1.0561231396836477
9,26902,0.17602052328060797
17,26902,2.5781139309833043
24,26902,0.01173470155204053
1,883,0.5280615698418238
12,883,0.7040820931224319
17,883,0.34852063609560374
5,51714,0.2346940310408106
17,51714,0.5867350776020265
19,51714,0.17602052328060797
25,51714,0.8965311985758965
8,111950,1.0561231396836477
9,111950,1.0561231396836477
13,111950,0.34852063609560374
17,60401,5.52704443101109
3,5220,0.05867350776020265
18,109153,0.8801026164030398
25,109153,0.01173470155204053
28,109153,0.4189288454078469
17,77420,0.5280615698418238
23,48409,0.10561231396836478
24,2299,0.01173470155204053
1,72024,0.05867350776020265
3,72024,0.34852063609560374
4,69398,0.5280615698418238
22,69398,0.442398248511928
5,99500,1.725001128149958
6,99500,1.0561231396836477
7,99500,0.2346940310408106
10,99500,0.2674338483710037
11,99500,0.07040820931224318
19,99500,1.0561231396836477
20,99500,0.5280615698418238
21,99500,1.173470155204053
22,99500,1.7602052328060795
25,99500,0.02346940310408106
26,99500,0.9270414226112019
10,34406,1.416378477331292
15,34406,0.03520410465612159
8,42719,0.03520410465612159
8,52910,0.8261229892636534
1,98973,0.35204104656121593
1,116417,0.5280615698418238
1,51980,0.10561231396836478
8,36779,0.5280615698418238
26,36779,0.34852063609560374
1,60054,5.280615698418239
2,60054,0.5280615698418238
17,129576,0.03520410465612159
20,129576,0.5280615698418238
21,129576,0.6184187717925359
24,129576,0.07040820931224318
3,82028,0.10561231396836478
10,82028,0.8801026164030398
22,82028,0.3719900391996848
28,82028,0.01173470155204053
2,113537,0.5280615698418238
21,113537,0.34852063609560374
5,1678,1.0561231396836477
8,1678,0.6442351152070251
1,37394,0.07040820931224318
3,37394,0.01173470155204053
24,68690,0.34852063609560374
21,65823,0.01173470155204053
28,65089,1.0561231396836477
20,117155,0.7720260151087465
1,129788,2.346940310408106
2,129788,1.7602052328060795
13,129788,0.34852063609560374
17,129788,1.0561231396836477
18,129788,1.99489926384689
23,129788,0.4693880620816212
5,17796,1.0561231396836477
12,21611,0.8765822059374276
10,4106,0.14081641862448635
17,4106,3.520410465612159
21,4106,1.1230109385302787
22,4106,0.04693880620816212
1,67025,0.01173470155204053
21,108536,1.3459702680190488
24,108536,3.520410465612159
25,108536,0.34852063609560374
27,108536,0.5832146671364143
8,95799,0.34852063609560374
9,9551,0.01173470155204053
9,100529,0.4189288454078469
22,100529,0.01173470155204053
13,126348,0.01173470155204053
28,10552,0.01173470155204053
6,44065,1.0561231396836477
7,44065,0.03520410465612159
20,44065,0.03520410465612159
22,44065,1.2286232524986436
9,111275,0.01173470155204053
22,53310,1.1582150431864002
24,53310,0.02346940310408106
2,33707,0.01173470155204053
3,33707,0.4189288454078469
26,33707,0.4189288454078469
28,33707,5.280615698418239
4,10701,1.173470155204053
8,10701,0.5867350776020265
9,48617,0.24396444526692262
28,48617,0.5280615698418238
4,13585,0.01173470155204053
7,13585,0.8801026164030398
22,13585,0.3719900391996848
27,13585,0.03520410465612159
1,80376,0.1173470155204053
8,80376,0.8801026164030398
7,20775,0.07040820931224318
13,20775,0.09387761241632424
15,20775,0.07040820931224318
16,20775,0.17602052328060797
17,20775,2.1826544886795385
19,20775,0.1173470155204053
22,20775,0.8918373179550803
25,20775,0.10561231396836478
1,66707,0.5280615698418238
1,49443,0.01173470155204053
2,49443,0.34852063609560374
13,49443,0.05867350776020265
14,49443,0.07040820931224318
25,49443,3.520410465612159
27,49443,0.02346940310408106
13,115210,0.5280615698418238
28,115210,0.3719900391996848
2,64691,1.1147966474438504
18,64691,1.0561231396836477
26,64691,1.0561231396836477
5,103869,0.1173470155204053
10,103869,0.01173470155204053
22,103869,0.35204104656121593
25,103869,0.442398248511928
3,60005,0.2323470907304025
1,9364,0.5280615698418238
2,9364,0.17602052328060797
3,9364,1.5841847095254715
5,9364,0.17602052328060797
6,73370,0.34852063609560374
21,101033,0.34852063609560374
26,101033,0.03520410465612159
11,22957,3.576619686046433
13,22957,0.5632656744979454
3,65059,0.5280615698418238
4,65059,1.3704957942628135
7,65059,0.09387761241632424
19,95357,1.1699497447384408
25,95357,0.34852063609560374
21,10103,0.2346940310408106
23,10103,1.5337254928516972
1,31536,1.0561231396836477
2,31536,0.8613270939197749
5,31536,0.01173470155204053
9,31536,0.35204104656121593
13,92912,0.5280615698418238
1,98382,0.01173470155204053
25,98382,0.8261229892636534
28,98382,0.03520410465612159
1,107340,1.173470155204053
4,107340,0.2346940310408106
10,107340,0.35204104656121593
14,107340,0.14081641862448635
20,107340,0.5867350776020265
28,107340,1.4081641862448637
23,130295,1.4046437757792514
25,130295,0.6571432869142697
26,130295,0.21122462793672955
8,116343,0.01173470155204053
23,116343,2.2342871755085167
8,61766,0.24396444526692262
3,7582,1.0561231396836477
10,7582,0.03520410465612159
11,7582,0.03520410465612159
13,7582,0.04693880620816212
17,7582,0.10561231396836478
22,7582,0.39545944230376584
28,7582,0.03520410465612159
28,2897,0.34852063609560374
3,69794,0.05867350776020265
19,77308,0.01173470155204053
26,77308,0.34852063609560374
28,87887,1.0913272443397692
19,67664,0.5867350776020265
1,76994,1.0561231396836477
9,86378,0.34852063609560374
15,86378,0.5632656744979454
18,86378,0.5632656744979454
19,86378,0.05867350776020265
21,86378,1.0913272443397692
22,86378,1.1265313489958908
6,36432,0.7439800783993696
12,36432,0.5280615698418238
5,53159,2.1122462793672954
8,53159,0.34852063609560374
24,53159,1.0561231396836477
17,28689,0.34852063609560374
1,19907,2.1122462793672954
9,19907,0.9469904152496708
19,19907,0.03520410465612159
2,2894,3.1801041206029836
3,2894,0.442398248511928
8,2894,0.5280615698418238
11,2894,0.01173470155204053
21,2894,2.1122462793672954
2,59632,0.2816328372489727
12,59632,0.3719900391996848
16,59632,0.01173470155204053
19,59632,1.2321436629642557
21,59632,0.14081641862448635
22,59632,1.4785723955571068
23,59632,0.2346940310408106
1,29757,2.1122462793672954
9,29757,0.16311235157336337
20,29757,3.872451512173375
23,29757,0.6055106000852913
18,6232,2.1122462793672954
26,6232,3.168369419050943
27,6232,0.46586765161600907
1,14137,1.3236743350701718
3,14137,0.34852063609560374
5,14137,1.2908171707244582
8,14137,1.173470155204053
24,14168,0.38372474075172536
6,104823,0.5280615698418238
16,104823,0.4893370547200901
22,104823,1.1147966474438504
25,104823,0.7040820931224319
27,25722,0.01173470155204053
2,61999,0.35204104656121593
17,61999,0.5280615698418238
18,61999,0.5867350776020265
20,61999,0.03520410465612159
24,90678,0.01173470155204053
5,77467,0.46586765161600907
21,77467,0.1173470155204053
1,16460,0.5280615698418238
5,16460,0.24396444526692262
4,3711,0.05867350776020265
10,3711,1.0561231396836477
11,3711,0.05867350776020265
17,3711,1.2321436629642557
24,3711,0.17602052328060797
27,3711,0.12908171707244584
28,3711,1.0561231396836477
28,119773,0.2346940310408106
20,8952,0.1173470155204053
24,8952,0.47760235316804955
26,8952,0.5280615698418238
1,49160,0.03520410465612159
3,13683,1.6522459785273067
3,4844,3.520410465612159
4,4844,1.5841847095254715
2,29899,0.11617354536520125
23,29899,0.11617354536520125
1,98365,1.3225008649149677
4,98365,0.07040820931224318
6,98365,0.03520410465612159
7,98365,0.11617354536520125
8,98365,1.0561231396836477
10,98365,0.07040820931224318
13,98365,0.09387761241632424
19,98365,0.07040820931224318
20,98365,0.03520410465612159
21,98365,0.07040820931224318
26,98365,0.02346940310408106
17,28668,0.8261229892636534
6,110670,0.7040820931224319
7,110670,0.35204104656121593
12,114382,0.01173470155204053
11,11635,1.0561231396836477
12,11635,0.24396444526692262
15,11635,0.5280615698418238
12,121834,0.8261229892636534
3,48231,0.17602052328060797
18,48231,0.34852063609560374
20,48231,0.01173470155204053
4,45838,1.0561231396836477
12,45838,1.0678578412356883
19,45838,1.0561231396836477
28,45838,1.0561231396836477
19,107782,0.34852063609560374
2,96405,0.17602052328060797
17,96405,1.0561231396836477
18,96405,0.17602052328060797
19,96405,0.02346940310408106
20,96405,0.5984697791540671
23,96405,1.464490753694658
26,81064,0.34852063609560374
6,66684,0.8801026164030398
13,66684,0.2581634341448917
27,66684,0.03520410465612159
1,1673,1.6428582172856743
4,1673,0.30263795302712526
5,1673,1.0561231396836477
9,1673,0.5280615698418238
23,1673,1.173470155204053
24,1673,0.9387761241632424
9,110418,0.8214291086428371
20,110418,0.01173470155204053
1,21935,1.0561231396836477
15,21935,0.8261229892636534
16,69789,0.8261229892636534
27,69789,2.1122462793672954
25,89847,2.346940310408106
27,89847,1.173470155204053
5,42166,0.34852063609560374
21,42166,0.01173470155204053
10,28090,0.34852063609560374
12,28090,0.5280615698418238
10,102325,0.34852063609560374
11,102325,0.5632656744979454
9,61433,1.4046437757792514
11,61433,1.0561231396836477
25,100552,0.01173470155204053
8,65917,0.05867350776020265
19,65917,0.11617354536520125
3,2147,0.05867350776020265
14,39958,0.8765822059374276
27,61831,0.8261229892636534
6,78361,0.3719900391996848
8,78361,0.5280615698418238
15,78361,0.01173470155204053
19,78361,0.17602052328060797
17,66914,2.300001504199944
18,66914,1.7602052328060795
19,66914,0.7005616826568196
21,66914,1.0561231396836477
22,66914,0.10561231396836478
20,118159,0.01173470155204053
26,118159,0.8261229892636534
28,118159,0.03520410465612159
16,123756,0.34852063609560374
1,21640,2.356210724634218
17,21640,1.9327053456210754
18,21640,1.4081641862448637
20,21640,3.813778004413172
22,21640,0.09387761241632424
23,21640,0.11617354536520125
24,21640,0.17602052328060797
1,108669,0.8096944070907965
2,108669,0.10561231396836478
3,108669,0.10561231396836478
4,108669,0.10561231396836478
5,108669,0.10561231396836478
6,108669,0.10561231396836478
7,108669,0.21122462793672955
8,108669,0.10561231396836478
9,108669,0.10561231396836478
11,108669,0.32857164345713485
12,108669,0.10561231396836478
13,108669,0.10561231396836478
14,108669,0.03520410465612159
23,108669,0.10561231396836478
24,108669,0.9857149303714046
25,108669,0.5714799655843739
26,108669,0.1173470155204053
27,108669,0.21122462793672955
1,39008,0.5280615698418238
7,39008,0.01173470155204053
4,45674,0.04693880620816212
6,45674,0.07040820931224318
3,108821,0.1173470155204053
18,108821,0.14081641862448635
21,108821,0.8801026164030398
22,108821,0.3719900391996848
24,108821,0.817908698177225
1,70501,1.0561231396836477
9,70501,0.17602052328060797
15,70501,0.01173470155204053
16,70501,0.8261229892636534
11,96933,0.4189288454078469
27,96933,0.5280615698418238
1,21639,0.03520410465612159
13,107231,0.01173470155204053
6,266,0.24396444526692262
11,266,0.17602052328060797
12,266,1.173470155204053
25,266,0.1525511201765269
